Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-04-03,56.950001,57.587502,55.337502,56.337502,55.803749,66743200,34
2018-04-04,53.752499,56.665001,53.5,56.560001,56.024139,78916800,35
2018-04-05,57.150002,57.282501,54.622501,55.345001,54.820648,70124000,36
2018-04-06,54.307499,55.400002,53.267502,53.5625,53.055035,66298800,37
2018-04-09,54.200001,55.4925,53.650002,53.852501,53.342281,49952400,38
2018-04-10,56.18,57.25,55.602501,56.977501,56.437683,76167600,39
2018-04-11,56.827499,57.244999,56.23,56.560001,56.024139,46024400,40
2018-04-12,57.5,58.830002,57.052502,58.650002,58.094337,59392000,41
2018-04-13,59.2925,59.377499,57.387501,57.875,57.326675,50303600,42
2018-04-16,57.942501,58.209999,56.919998,57.872501,57.324211,35079200,43
2018-04-17,58.400002,59.599998,57.837502,59.384998,58.822372,44722400,44
2018-04-18,58.875,59.8125,58.192501,59.092499,58.53265,39136400,45
2018-04-19,57.9375,58.275002,56.700001,57.259998,56.717495,47199600,46
2018-04-20,57.172501,58.025002,56.862499,57.177502,56.635788,38620000,47
2018-04-23,57.357498,57.875,55.7075,55.970001,55.439732,42750800,48
2018-04-24,56.23,57.200001,54.639999,55.299999,54.776073,41459600,49
2018-04-25,55,55.395,52.575001,54.165001,53.651825,58849200,50
2018-04-26,55.799999,56.387501,55.1325,56.305,55.771545,37582400,51
2018-04-27,57.375,57.575001,56.154999,56.5825,56.046425,40084800,52
2018-04-30,56.747501,57.25,56.029999,56.224998,55.692314,32784400,53
2018-05-01,56.142502,56.8125,55.549999,56.785,56.247005,25378800,54
2018-05-02,56.75,57.200001,56.3125,56.577499,56.041473,26824800,55
2018-05-03,56.900002,58.512501,56.442501,58.247501,57.695652,44314400,56
2018-05-04,57.9575,59.797501,57.782501,59.764999,59.198784,40066000,57
2018-05-07,60.822498,62.747501,60.7225,62.169998,61.58099,68761600,58
2018-05-08,62.172501,62.627499,61.677502,62.599998,62.006912,50661600,59
2018-05-09,62.802502,63.967499,62.5275,63.945,63.339176,59676000,60
2018-05-10,64.480003,65.125,64.300003,65.032501,64.416374,99408000,61
2018-05-11,63.195,64.947502,62.634998,63.6325,63.029633,121445600,62
2018-05-14,64.017502,64.622498,63.599998,63.84,63.235172,52314000,63
2018-05-15,63.197498,63.224998,60.375,61.389999,60.808376,96352800,64
2018-05-16,61,62.130001,60.627499,61.502499,60.919811,55382800,65
2018-05-17,61.52,62.875,61.357498,61.927502,61.340786,51978400,66
2018-05-18,62.452499,63.092499,61.435001,61.485001,60.902477,48371600,67
2018-05-21,62.470001,62.5075,60.122501,61.060001,60.481514,64062400,68
2018-05-22,61.195,61.450001,60.0625,60.674999,60.100163,51826400,69
2018-05-23,60.07,61.897499,60.0625,61.884998,61.336597,44295600,70
2018-05-24,61.8475,62.349998,61.310001,61.922501,61.373772,43737200,71
2018-05-25,62.049999,62.485001,61.689999,62.32,61.76775,29211200,72
2018-05-29,62.137501,62.834999,61.674999,62.147499,61.596775,35268400,73
2018-05-30,62.487499,63.334999,62.237499,63.247501,62.687016,39099600,74
2018-05-31,62.924999,63.799999,62.817501,63.047501,62.488796,49386800,75
2018-06-01,63.5,64.467499,63.412498,64.404999,63.834251,42196800,76
2018-06-04,64.75,66.434998,64.425003,66.212502,65.625732,64202400,77
2018-06-05,66.245003,66.647499,65.792503,66.267502,65.680252,39171200,78
2018-06-06,65.357498,66.32,65.192497,66.287498,65.700073,37135600,79
2018-06-07,66.25,66.370003,64.8125,65.724998,65.142563,36944800,80
2018-06-08,64.989998,66,64.800003,65.57,64.98893,36045600,81
2018-06-11,65.442497,65.862503,65.025002,65.154999,64.577629,26537200,82
2018-06-12,65.422501,65.767502,64.915001,65.644997,65.063278,31916000,83
2018-06-13,65.660004,66.417503,65.5075,65.599998,65.018692,33820800,84
2018-06-14,66.055,67.300003,65.904999,66.727501,66.136177,43001600,85
2018-06-15,66.150002,66.870003,65.837502,66.315002,65.727341,43226000,86
2018-06-18,65.870003,66.449997,65.595001,66.272499,65.685211,35626800,87
2018-06-19,65.230003,65.910004,63.755001,65.042503,64.466133,59493200,88
2018-06-20,65.457497,66.112503,65.07,65.577499,64.996368,36978000,89
2018-06-21,65.900002,66.084999,64.199997,64.277496,63.70789,35951600,90
2018-06-22,64.487503,64.622498,62.5825,62.737499,62.181541,43416000,91
2018-06-25,61.662498,61.700001,58.884998,59.779999,59.250252,66581600,92
2018-06-26,60.924999,61.412498,59.977501,60.497501,59.961399,47888400,93
2018-06-27,60.9375,61.607498,58.875,58.93,58.40778,45389200,94
2018-06-28,58.830002,60.334999,58.752499,60.215,59.681396,33801200,95
2018-06-29,60.872501,61,59.212502,59.224998,58.700161,39230000,96
2018-07-02,58.522499,60.5975,58.314999,60.560001,60.023342,35757200,97
2018-07-03,60.91,60.970001,59.125,59.209999,58.685307,22273200,98
2018-07-05,59.767502,60.732498,59.375,60.682499,60.144745,30621600,99
2018-07-06,60.435001,61.9175,60.220001,61.8325,61.284561,29635200,100
2018-07-09,62.5825,62.68,61.517502,62.3125,61.760311,30388000,101
2018-07-10,62.4375,63.535,62.029999,63.3125,62.75145,36001600,102
2018-07-11,62.375,62.724998,61.775002,61.8825,61.334118,36750800,103
2018-07-12,62.34,63.2925,62.240002,62.807499,62.250912,34550800,104
2018-07-13,62.994999,62.994999,61.904999,62.330002,61.777657,24698800,105
2018-07-16,62.049999,62.584999,61.924999,62.049999,61.500137,19703600,106
2018-07-17,61.552502,63.575001,61.294998,63.422501,62.860474,36213600,107
2018-07-18,63.3475,63.487499,62.41,62.924999,62.367374,27764000,108
2018-07-19,62.735001,63.3475,62.5825,63.0075,62.449154,23575200,109
2018-07-20,62.982498,63.375,62.612499,62.7225,62.166672,22235200,110
2018-07-23,62.455002,62.4725,60.82,62.352501,61.79995,30158400,111
2018-07-24,62.837502,63.712502,62,62.177502,61.626507,35462000,112
2018-07-25,62.272499,63.095001,61.6875,62.967499,62.409512,31911200,113
2018-07-26,62.764999,64.082497,62.595001,63.709999,63.145428,32512400,114
2018-07-27,64.080002,64.150002,62.459999,63.005001,62.446674,29542000,115
2018-07-30,63.147499,63.2075,60.68,61.032501,60.491653,34034000,116
2018-07-31,60.927502,61.970001,60.535,61.215,60.672531,28398800,117
2018-08-01,61.532501,62.09,60.9725,61.6175,61.071468,28355600,118
2018-08-02,60.897499,62.695,60.302502,62.654999,62.09977,26966800,119
2018-08-03,62.9025,63.264999,62.732498,63.025002,62.466496,21428800,120
2018-08-06,62.897499,63.5425,62.427502,63.5075,62.944714,20750800,121
2018-08-07,64,64.425003,63.73,64.237503,63.668251,25813200,122
2018-08-08,64.25,65.059998,63.897499,64.605003,64.032486,26210000,123
2018-08-09,64.785004,64.8125,64.037498,64.114998,63.546833,20428000,124
2018-08-10,63.287498,64.025002,63.174999,63.697498,63.13303,25639600,125
2018-08-13,63.785,65.25,63.767502,64.029999,63.462597,37520800,126
2018-08-14,65.095001,65.5,64.254997,65.357498,64.778328,46622000,127
2018-08-15,65.567497,65.910004,63.974998,64.769997,64.19603,59113600,128
2018-08-16,65.474998,65.5,63.752499,64.360001,63.789661,80126000,129
2018-08-17,63.235001,63.2425,60.932499,61.205002,60.662624,114318800,130
2018-08-20,60.794998,63.299999,59.68,61.959999,61.410934,85438800,131
2018-08-21,62.125,63.375,61.924999,63.330002,62.768795,67398800,132
2018-08-22,63,65.754997,62.965,65.705002,65.122734,74985600,133
2018-08-23,65.315002,67.370003,65.175003,66.709999,66.118828,72068400,134
2018-08-24,66.794998,68.202499,66.75,68.055,67.451912,53151200,135
2018-08-27,68.355003,69.724998,68.037498,68.974998,68.36377,50577600,136
2018-08-28,68.915001,69.144997,67.3825,68.595001,67.987129,47538400,137
2018-08-29,68.480003,69.875,68.269997,69.622498,69.043282,42010800,138
2018-08-30,69.307503,70.43,69.080002,69.452499,68.874695,34660800,139
2018-08-31,69.25,70.300003,69.150002,70.169998,69.586227,30659200,140
2018-09-04,70.037498,71.305,69.75,70.925003,70.334953,39172000,141
2018-09-05,70.747498,71.105003,68.787498,69.605003,69.025932,39315600,142
2018-09-06,69.440002,69.464996,67.847504,68.18,67.612778,32279600,143
2018-09-07,67.25,69.232498,66.797501,67.964996,67.399567,29542000,144
2018-09-10,68.192497,68.982498,67.75,68.682503,68.111092,22014000,145
2018-09-11,68.214996,69.099998,68.004997,68.199997,67.632607,24311200,146
2018-09-12,67.797501,67.995003,65.480003,67.050003,66.492172,41909200,147
2018-09-13,67.714996,68.75,67.540001,67.834999,67.270645,30553600,148
2018-09-14,68.747498,69.775002,68.375,69.107498,68.532562,38693600,149
2018-09-17,68.849998,69.345001,68.287498,68.482498,67.912766,20552800,150
2018-09-18,68.522499,69.559998,67.6875,67.754997,67.191307,29952000,151
2018-09-19,67.567497,68.175003,67.0625,67.995003,67.429321,22486000,152
2018-09-20,66.762497,67.190002,66.025002,66.57,66.016159,43058400,153
2018-09-21,66.690002,67.150002,65.527496,65.862503,65.314575,43512800,154
2018-09-24,65.550003,66.459999,64.669998,66.425003,65.872391,29391200,155
2018-09-25,67.092499,67.355003,66.227501,67.102501,66.544266,28038800,156
2018-09-26,67.152496,67.559998,66.57,66.730003,66.174835,26854800,157
2018-09-27,67.084999,67.300003,66.532501,66.849998,66.293831,21442800,158
2018-09-28,68.182503,70.480003,67.900002,70.254997,69.670517,70939600,159
2018-10-01,71.040001,73.014999,70.650002,72.339996,71.738167,62206000,160
2018-10-02,72.0625,73.190002,71.394997,71.620003,71.024155,38396400,161
2018-10-03,72.330002,72.404999,70.6325,71.682503,71.086128,32055200,162
2018-10-04,71.317497,71.5625,69.044998,69.822502,69.241623,39122000,163
2018-10-05,69.572502,70.199997,66.885002,67.464996,66.90374,42663600,164
2018-10-08,66.625,67.790001,65.019997,66.442497,65.889725,40861200,165
2018-10-09,66.235001,67.190002,65.699997,66.385002,65.832718,27350000,166
2018-10-10,65.315002,65.777496,61.400002,61.422501,60.911495,68494000,167
2018-10-11,60.5425,61.889999,58.564999,58.782501,58.293457,72543600,168
2018-10-12,61.377499,62.384998,59.912498,61.634998,61.122223,60823600,169
2018-10-15,61.5,61.5,58.834999,58.845001,58.355442,44976000,170
2018-10-16,59.982498,61.57,59.485001,61.4575,60.946201,40871200,171
2018-10-17,62.084999,62.470001,60.27,60.764999,60.259468,32966800,172
2018-10-18,61.465,61.852501,59.272499,59.8825,59.384308,52402000,173
2018-10-19,60.439999,60.637501,56.924999,57.2925,56.815853,61360800,174
2018-10-22,57.82,58.830002,56.767502,57.805,57.324104,36884400,175
2018-10-23,55.107498,56.047501,54.177502,55.264999,54.805225,62643600,176
2018-10-24,54.877499,55.3475,49.712502,49.852501,49.437756,88428800,177
2018-10-25,48.8675,52.4375,48.419998,51.959999,51.527718,95172000,178
2018-10-26,49.577499,51.209999,48.279999,49.572498,49.16008,66478400,179
2018-10-29,50.997501,51.032501,44.002499,46.404999,46.018932,75801600,180
2018-10-30,46.637501,50.849998,46.404999,50.75,50.327785,80719200,181
2018-10-31,52.412498,53.147499,51.002499,52.7075,52.269001,74577200,182
2018-11-01,53.075001,54.622501,51.797501,54.5275,54.07386,56652800,183
2018-11-02,54.432499,55.5,52.552502,53.73,53.28299,45296000,184
2018-11-05,53.5975,53.8325,51.32,52.942501,52.502048,37933200,185
2018-11-06,52.862499,53.712502,52.389999,52.764999,52.326019,29901200,186
2018-11-07,53.4375,54.352501,52.794998,53.447498,53.002838,48381200,187
2018-11-08,52.849998,52.857498,50.9575,51.497501,51.069065,51135200,188
2018-11-09,50.599998,52.330002,50.259998,51.4175,50.989731,41324000,189
2018-11-12,50.494999,50.717499,47.165001,47.384998,46.990784,61711600,190
2018-11-13,48.372501,51.052502,48.310001,49.827499,49.412956,64471200,191
2018-11-14,51.575001,51.720001,48.2075,49.297501,48.887375,52658000,192
2018-11-15,49.237499,51.325001,48.875,50.5975,50.176556,84070800,193
2018-11-16,40.830002,42.665001,40.4025,41.107498,40.765503,196352000,194
2018-11-19,40.447498,40.455002,36.157501,36.174999,35.874043,169782000,195
2018-11-20,33.514999,38.564999,33.327499,37.27,36.959934,169203200,196
2018-11-21,38.654999,38.825001,35.9025,36.177502,35.876526,102549600,197
2018-11-23,35.827499,37.397499,35.697498,36.25,35.948418,41196800,198
2018-11-26,37.4725,38.3675,36.639999,38.262501,37.94418,81483200,199
2018-11-27,38,39.252499,37.637501,38.432499,38.112766,73806000,200
2018-11-28,39.619999,40.07,38.282501,40.017502,39.68457,80452400,201
2018-11-29,40,40.375,39.035,39.34,39.051746,54917200,202
2018-11-30,39.4375,40.965,38.93,40.857498,40.558121,72956400,203
2018-12-03,43.150002,43.669998,41.834999,42.509998,42.198513,89080400,204
2018-12-04,42.060001,42.110001,39.125,39.2775,38.989704,81211200,205
2018-12-06,37.860001,39.622501,37.702499,39.572498,39.282532,69230800,206
2018-12-07,39.615002,39.717499,36.404999,36.9025,36.632107,68167600,207
2018-12-10,36.450001,38.215,36.412498,37.965,37.686821,62947200,208
2018-12-11,38.889999,38.9725,36.25,37.047501,36.776047,67191200,209
2018-12-12,37.105,38.195,36.205002,37.224998,36.95224,65413600,210
2018-12-13,37.697498,38.345001,36.860001,37.2225,36.949757,47138400,211
2018-12-14,36.802502,37.647499,36.375,36.612499,36.344234,47182000,212
2018-12-17,36.310001,37.037498,35.310001,35.895,35.631992,66286800,213
2018-12-18,36.337502,37.5825,36.0625,36.735001,36.465836,56437200,214
2018-12-19,36.395,36.935001,34.107498,34.627499,34.373775,74536400,215
2018-12-20,34.5425,35.450001,33.172501,33.775002,33.527527,74958800,216
2018-12-21,34.0425,34.375,32.115002,32.392502,32.155151,86374000,217
2018-12-24,31.622499,32.494999,31.125,31.77,31.53721,46384000,218
2018-12-26,32.235001,33.285,31.115,33.275002,33.031185,69510000,219
2018-12-27,32.747501,33.095001,31.295,32.7925,32.552219,63704400,220
2018-12-28,33,34.3475,32.577499,33.412498,33.167675,62872800,221
2018-12-31,33.849998,34.177502,33.064999,33.375,33.130444,46514000,222
2019-01-02,32.66,34.619999,32.512501,34.055,33.805473,50875200,223
2019-01-03,33.447498,33.790001,31.922501,31.997499,31.763046,70555200,224
2019-01-04,32.735001,34.432499,32.424999,34.047501,33.798019,58562000,225
2019-01-07,34.625,36.2225,34.107498,35.849998,35.587315,70916000,226
2019-01-08,36.672501,36.695,34.224998,34.9575,34.701359,78601600,227
2019-01-09,35.474998,36.122501,34.965,35.645,35.38382,61726000,228
2019-01-10,35.450001,36.395,34.84,36.307499,36.041462,52315600,229
2019-01-11,36.0825,37.4375,35.802502,37.2075,36.934868,87476400,230
2019-01-14,36.68,37.865002,36.442501,37.610001,37.334423,73016800,231
2019-01-15,37.939999,38.337502,37.282501,37.467499,37.192955,61701200,232
2019-01-16,37.7425,38.075001,37.154999,37.209999,36.937351,47010400,233
2019-01-17,36.877499,38.3325,36.602501,37.93,37.652077,49343600,234
2019-01-18,38.432499,39.494999,37.912498,39.232498,38.945034,65133600,235
2019-01-22,38.927502,39.044998,36.887501,37.192501,36.919979,66155200,236
2019-01-23,37.75,38.645,37.0075,37.322498,37.049034,59102000,237
2019-01-24,38.174999,39.637501,38.127499,39.459999,39.17086,70897200,238
2019-01-25,38.860001,40.220001,37.825001,40.037498,39.744144,115457200,239
2019-01-28,34.137501,35.41,32.75,34.502499,34.249691,251152800,240
2019-01-29,34.037498,34.525002,32.752499,32.900002,32.658939,115393200,241
2019-01-30,33.6675,34.4925,32.865002,34.3475,34.095825,97422800,242
2019-01-31,34.314999,36.297501,34.095001,35.9375,35.674175,84285200,243
2019-02-01,36.125,36.697498,35.645,36.182499,35.917381,62504800,244
2019-02-04,36.342499,37.669998,36.119999,37.294998,37.021729,52859200,245
2019-02-05,37.415001,37.857498,37.075001,37.487499,37.212822,54242400,246
2019-02-06,37.822498,38.900002,37.767502,38.25,37.969734,70246400,247
2019-02-07,37.782501,37.805,36.422501,36.855,36.584957,63712000,248
2019-02-08,36.177502,37.150002,36.032501,37.0425,36.771076,46160400,249
2019-02-11,36.5975,37.145,36.125,36.612499,36.344234,49518000,250
2019-02-12,37,37.950001,36.855,37.7925,37.515583,59106000,251
2019-02-13,38.09,38.9575,37.952499,38.220001,37.939949,60537200,252
2019-02-14,38.209999,38.9175,37.775002,38.6325,38.34943,82726400,253
2019-02-15,40.737499,40.967499,39.105,39.334999,39.046783,151674800,254
2019-02-19,39.227501,39.9725,39.035,39.16,38.873074,55189200,255
2019-02-20,39.455002,40.314999,39.342499,39.637501,39.347057,54098800,256
2019-02-21,39.764999,40.012501,38.794998,38.942501,38.657158,44854800,257
2019-02-22,39.465,39.987499,39.327499,39.797501,39.505898,40174000,258
2019-02-25,40.639999,41.32,39.584999,39.672501,39.381809,65602000,259
2019-02-26,39.625,40.189999,38.9375,39.275002,38.987217,48846400,260
2019-02-27,39.130001,39.397499,38.2775,38.852501,38.567814,50025600,261
2019-02-28,38.75,38.974998,38.34,38.564999,38.321877,32494400,262
2019-03-01,39.067501,39.537498,38.48,39.112499,38.865921,35718800,263
2019-03-04,39.5,39.73,38.625,39.195,38.947906,40999200,264
2019-03-05,39.037498,39.514999,38.490002,39.130001,38.883316,36292400,265
2019-03-06,39.040001,39.125,37.985001,38.012501,37.772865,40352400,266
2019-03-07,37.775002,37.872501,36.849998,37.314999,37.07975,45010400,267
2019-03-08,36.415001,37.767502,36.200001,37.66,37.422581,42241600,268
2019-03-11,37.897499,40.514999,37.422501,40.285,40.031021,85972800,269
2019-03-12,40.564999,41.0975,39.797501,40.630001,40.373852,57957600,270
2019-03-13,41.0075,42.450001,40.932499,42.154999,41.889248,76890000,271
2019-03-14,42.247501,42.3675,41.3125,41.389999,41.12907,51938400,272
2019-03-15,41.825001,42.8825,41.790001,42.452499,42.184864,66148400,273
2019-03-18,42.77,43.3125,41.965,42.237499,41.971222,48699200,274
2019-03-19,43.189999,44.375,43.02,43.927502,43.650578,85497200,275
2019-03-20,44.220001,44.7575,43.25,43.599998,43.325134,71914800,276
2019-03-21,43.8325,46.25,43.782501,45.985001,45.695095,82431200,277
2019-03-22,45.709999,46.200001,44.235001,44.375,44.095253,74764400,278
2019-03-25,43.965,44.612499,42.7775,43.445,43.171116,52521200,279
2019-03-26,44.872501,45.4375,43.650002,44.217499,43.938736,70350800,280
2019-03-27,44.474998,44.942501,43.424999,44.125,43.846825,47437200,281
2019-03-28,44.387501,44.974998,43.7775,44.3125,44.033154,48026400,282
2019-03-29,44.985001,45.134998,44.477501,44.889999,44.607002,45689600,283
2019-04-01,45.814999,45.875,45.092499,45.57,45.282719,48382400,284
2019-04-02,45.8125,46.197498,45.380001,45.75,45.461582,44092000,285
2019-04-03,46.25,47.75,46.200001,47.154999,46.857727,78350400,286
2019-04-04,47,47.4925,46.432499,47.064999,46.768295,45737600,287
2019-04-05,47.5,47.912498,47.1325,47.737499,47.43655,48174400,288
2019-04-08,47.43,48.200001,47.1875,47.947498,47.645233,42419200,289
2019-04-09,47.610001,47.7225,46.889999,47.314999,47.016716,43997200,290
2019-04-10,47.307499,48.285,47.262501,48.025002,47.722244,44477200,291
2019-04-11,48.049999,48.3675,47.387501,47.884998,47.58313,37460000,292
2019-04-12,48.275002,48.314999,47.415001,47.502499,47.203037,47170800,293
2019-04-15,47.424999,47.474998,45.775002,46.174999,45.883904,44009200,294
2019-04-16,46.57,47.2425,46.240002,47.052502,46.755871,39496400,295
2019-04-17,47.404999,47.615002,46.5975,46.822498,46.527325,35100400,296
2019-04-18,46.889999,47.232498,46.294998,46.575001,46.281384,38098800,297
2019-04-22,46.337502,47.275002,46.02,47.1175,46.820465,27993600,298
2019-04-23,47.25,47.982498,47.1525,47.6675,47.366997,34685600,299
2019-04-24,47.772499,48.202499,47.16,47.7925,47.491211,31820400,300
2019-04-25,47.387501,47.612499,45.924999,46.727501,46.432919,49929600,301
2019-04-26,45.177502,45.2225,43.325001,44.522499,44.241829,86898800,302
2019-04-29,44.602501,45.112499,43.875,44.8325,44.549877,39192000,303
2019-04-30,44.5075,45.5075,44.314999,45.25,44.964733,36292000,304
2019-05-01,45.7775,46.202499,45.115002,45.1175,44.833076,35428000,305
2019-05-02,45.215,46.217499,44.779999,45.797501,45.508781,39468400,306
2019-05-03,45.8825,45.982498,45.1325,45.752499,45.464066,33682400,307
2019-05-06,43.875,45.084999,43.5,44.962502,44.679058,42217600,308
2019-05-07,44.474998,44.474998,42.7925,43.2775,43.004669,55522000,309
2019-05-08,43,44.287498,42.880001,43.48,43.205887,41916800,310
2019-05-09,42.785,42.8825,41.349998,42.547501,42.279282,66024800,311
2019-05-10,42.237499,42.897499,41,42.205002,41.938934,56950000,312
2019-05-13,40.875,41.107498,39.452499,39.612499,39.362778,65691200,313
2019-05-14,40.012501,40.865002,39.622501,40.509998,40.254612,52488000,314
2019-05-15,39.950001,40.262501,39.352501,39.895,39.643494,50232000,315
2019-05-16,39.84,40.477501,39.412498,40.047501,39.795036,78108800,316
2019-05-17,39.625,40.927502,38.735001,39.1325,38.885799,102206800,317
2019-05-20,38.137501,38.692501,37.6875,37.9375,37.698334,57206400,318
2019-05-21,38.549999,38.924999,38.16,38.764999,38.520615,36184800,319
2019-05-22,38.375,38.637501,37.939999,38.049999,37.810127,32586800,320
2019-05-23,37.422501,37.422501,36.227501,36.830002,36.597828,59184400,321
2019-05-24,37.02,37.375,36.220001,36.287498,36.058739,35758400,322
2019-05-28,36.465,36.794998,35.8125,35.8325,35.606602,42835600,323
2019-05-29,35.352501,35.705002,34.735001,35.084999,34.863819,55980000,324
2019-05-30,35.077499,35.4375,34.392502,34.7775,34.597706,39430000,325
2019-05-31,34.285,34.962502,33.8475,33.865002,33.68993,38972000,326
2019-06-03,33.977501,34.3675,33.150002,33.445,33.272087,47864400,327
2019-06-04,34.09,35.802502,33.8675,35.75,35.565178,64183600,328
2019-06-05,36.4925,36.547501,34.955002,35.32,35.137405,51161600,329
2019-06-06,35.362499,36.192501,35.337502,35.945,35.759171,40814000,330
2019-06-07,36.005001,36.720001,35.8125,36.375,36.186943,34885600,331
2019-06-10,36.939999,37.797501,36.939999,37.107498,36.915653,40278000,332
2019-06-11,37.709999,38.09,37.290001,37.6875,37.492657,38387200,333
2019-06-12,37.25,37.3125,36.397499,36.549999,36.361034,35889200,334
2019-06-13,36.772499,37.25,36.595001,37.064999,36.873375,30808000,335
2019-06-14,36.127499,36.372501,35.709999,36.16,35.973057,39442800,336
2019-06-17,36.142502,36.630001,35.912498,36.2575,36.070045,27604000,337
2019-06-18,36.875,38.7775,36.764999,38.220001,38.022411,58192000,338
2019-06-19,38.575001,38.689999,38.017502,38.279999,38.082096,33164400,339
2019-06-20,39.192501,39.3325,38.380001,38.525002,38.325836,35016800,340
2019-06-21,38.375,38.869999,37.875,37.939999,37.743855,43442800,341
2019-06-24,38.154999,38.462502,37.68,38.165001,37.967693,28294800,342
2019-06-25,38.215,38.970001,37.842499,37.869999,37.67421,31186800,343
2019-06-26,39.1525,40.43,39.022499,39.814999,39.609154,58407200,344
2019-06-27,40.677502,41,40.314999,40.807499,40.596519,44544000,345
2019-06-28,41.25,41.342499,40.587502,41.057499,40.845238,39766800,346
2019-07-01,43.142502,43.487499,41.165001,41.5425,41.327728,70975600,347
2019-07-02,41.375,41.587502,40.424999,40.557499,40.347816,40022800,348
2019-07-03,40.7925,40.849998,40.084999,40.6875,40.47715,24663600,349
2019-07-05,40.099998,40.145,39.419998,40.057499,39.850395,39655200,350
2019-07-08,39.4575,39.647499,39,39.302502,39.099308,32978800,351
2019-07-09,38.877499,39.610001,38.75,39.327499,39.12418,34286000,352
2019-07-10,39.764999,40.592499,39.625,40.014999,39.808132,45207600,353
2019-07-11,40.75,41.98,40.375,41.57,41.355091,68256000,354
2019-07-12,41.849998,42.6175,41.849998,41.9025,41.685867,50639200,355
2019-07-15,42.115002,42.2775,41.532501,41.817501,41.601307,28984000,356
2019-07-16,41.6675,42.0425,41.209999,41.77,41.554047,34144400,357
2019-07-17,41.787498,42.497501,41.4925,42.427502,42.208145,34820400,358
2019-07-18,42.532501,43.177502,41.962502,42.544998,42.325039,44219200,359
2019-07-19,42.93,42.994999,42.049999,42.110001,41.892292,34489600,360
2019-07-22,42.325001,42.959999,42.25,42.830002,42.608566,31594000,361
2019-07-23,43.224998,43.935001,43.067501,43.915001,43.687965,42817600,362
2019-07-24,44.349998,44.7225,43.584999,44.665001,44.434082,36623600,363
2019-07-25,44.247501,44.375,43.110001,43.345001,43.120907,39270000,364
2019-07-26,43.6175,44.237499,43.6175,43.767502,43.541225,27416000,365
2019-07-29,43.695,43.8675,42.817501,43.705002,43.47905,24816000,366
2019-07-30,43.237499,43.985001,43.092499,43.862499,43.635738,19777200,367
2019-07-31,43.544998,43.555,41.755001,42.18,41.961929,35941600,368
2019-08-01,42.285,43.195,40.705002,41.23,41.016842,42121200,369
2019-08-02,40.297501,40.994999,39.82,40.297501,40.089157,42834800,370
2019-08-05,38.450001,38.462502,37.224998,37.697498,37.502605,58915600,371
2019-08-06,38.450001,38.907501,37.607498,38.087502,37.890591,36127200,372
2019-08-07,37.474998,38.592499,37.299999,38.4725,38.273602,37256000,373
2019-08-08,39.052502,39.577499,38.474998,39.564999,39.360451,30930000,374
